IDENTIFIERS,,,,,CORE TRAIT INFORMATION,,,,,,,,,,,,,,,,,,,,,DATA PROVENANCE,,,,,,,,,,,,,,
obsNum,primRef,primRef_URL,secRef,secRef_URL,taxa,life_stage,sex,n_indiv,no_groups,n_measurements_sampled,rate_name,rate_value,rate_min,rate_max,data_type,rate_unit,rate_error,rate_error_type,temp_C,body_length_mm,BM_wet,BM_dry,BM_C,weight_unit,weight_calc,depth_m,depth_min,depth_max,food_type,food_conc,food_conc_unit,method,treatment,locality,lat,lon,source,sourceNotes,verbatimComments,comments
123,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,3.97,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,3.641,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
124,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,13.2,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,19.15,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
125,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,10.3,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,15.56,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
126,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,11.3,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,15.37,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
127,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,11.3,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,15.18,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
128,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,14.6,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,14.52,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
129,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,9.13,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,14.33,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
130,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,4.24,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,15.13,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
131,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,9.07,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,11.16,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
132,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,12.4,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,20.14,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
133,Deibel1982,https://doi.org/10.1093/plankt/4.2.189,Deibel2014a,https://doi.org/10.1594/PANGAEA.834761,Thalia democratica,Aggregate,Unknown,NA,NA,NA,ClearanceRate,1.8,NA,NA,Maximum,ml/ind/hr,NA,NA,19,NA,NA,NA,5,ug,NA,NA,NA,NA,Isochrysis galbana,16000,cells/ml,Bottle incubation,Feeding experiment,Georgia Shelf,31.03589,-79.86115,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Feeding experiment using cultures isolated off the coast of Georgia (USA); exact geograpical position is estimated,NA
1,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,9,NA,NA,ClearanceRate,234,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,12,ug,Measured,20,0,20,Skeletonema costatum,0.0513,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
2,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,9,NA,NA,ClearanceRate,270,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,11.7,ug,Measured,20,0,20,Skeletonema costatum,0.0513,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
3,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,10,NA,NA,ClearanceRate,297,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,8.5,ug,Measured,20,0,20,Skeletonema costatum,0.0559,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
4,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,10,NA,NA,ClearanceRate,119,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,7.8,ug,Measured,20,0,20,Skeletonema costatum,0.0559,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
5,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,297,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,17.2,ug,Measured,20,0,20,Skeletonema costatum,0.2208,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
6,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,220,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,19.8,ug,Measured,20,0,20,Skeletonema costatum,0.2208,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
7,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,223,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,16,ug,Measured,20,0,20,Skeletonema costatum,0.1163,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
8,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,191,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,19.7,ug,Measured,20,0,20,Skeletonema costatum,0.1163,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
9,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,51,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,11.4,ug,Measured,20,0,20,Skeletonema costatum,0.3503,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
10,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,141,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,12.2,ug,Measured,20,0,20,Skeletonema costatum,0.3503,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
11,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,5,NA,NA,ClearanceRate,158,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,13.7,ug,Measured,20,0,20,Skeletonema costatum,0.3209,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
12,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,5,NA,NA,ClearanceRate,76,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,15.5,ug,Measured,20,0,20,Skeletonema costatum,0.3209,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
13,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,3,NA,NA,ClearanceRate,105,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,18.3,ug,Measured,20,0,20,Skeletonema costatum,1.3122,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
14,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,6,NA,NA,ClearanceRate,49,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,18.2,ug,Measured,20,0,20,Skeletonema costatum,1.3122,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
15,Deibel1985,https://doi.org/10.1007/BF00392578,Deibel2014b,https://doi.org/10.1594/PANGAEA.834763,Thalia democratica,Aggregate,Unknown,11,NA,NA,ClearanceRate,112,NA,NA,Maximum,ml/ind/day,NA,NA,23,NA,NA,NA,10.8,ug,Measured,20,0,20,Skeletonema costatum,1.4881,mm^3/l,In situ bottle incubation,Clearance experiment insitu vs lab,Georgia Shelf,31.03589,-79.86115,Table 3,Taken from primary reference article,NA,"Food type was ""natura particles"" but consisted of 62% Skeletonema costatum"
1,Drits1984,NA,Drits2014,https://doi.org/10.1594/PANGAEA.834764,Oithona similis,Adult,Female,NA,NA,NA,IngestionRate,5.38,NA,NA,Maximum,ngC/ind/hr,NA,NA,8.5,NA,NA,NA,0.36,ug,NA,NA,NA,NA,NA,NA,NA,NA,Feeding experiment,Barents Sea,69.33965,33.64563,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from the coast of the Barent Sea at Murmansk; exact geograpical position is estimated, collected July & August 1982",Waiting to see if MME has article access
2,Drits1984,NA,Drits2014,https://doi.org/10.1594/PANGAEA.834764,Oithona similis,Adult,Female,NA,NA,NA,IngestionRate,6.4,NA,NA,Maximum,ngC/ind/hr,NA,NA,8.5,NA,NA,NA,0.36,ug,NA,NA,NA,NA,NA,NA,NA,NA,Feeding experiment,Barents Sea,69.33965,33.64563,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from the coast of the Barent Sea at Murmansk; exact geograpical position is estimated, collected July & August 1982",Waiting to see if MME has article access
3,Drits1984,NA,Drits2014,https://doi.org/10.1594/PANGAEA.834764,Oithona similis,Adult,Female,NA,NA,NA,ClearanceRate,0.0853,NA,NA,Maximum,ml/ind/hr,NA,NA,8.5,NA,NA,NA,0.36,ug,NA,NA,NA,NA,NA,NA,NA,NA,Feeding experiment,Barents Sea,69.33965,33.64563,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from the coast of the Barent Sea at Murmansk; exact geograpical position is estimated, collected July & August 1982",Waiting to see if MME has article access
4,Drits1984,NA,Drits2014,https://doi.org/10.1594/PANGAEA.834764,Oithona similis,Adult,Female,NA,NA,NA,ClearanceRate,0.079,NA,NA,Maximum,ml/ind/hr,NA,NA,8.5,NA,NA,NA,0.36,ug,NA,NA,NA,NA,NA,NA,NA,NA,Feeding experiment,Barents Sea,69.33965,33.64563,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from the coast of the Barent Sea at Murmansk; exact geograpical position is estimated, collected July & August 1982",Waiting to see if MME has article access
1,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,IngestionRate,132,NA,NA,Maximum,ngC/ind/hr,NA,NA,4.5,NA,NA,NA,6.79,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
2,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,IngestionRate,88.8,NA,NA,Maximum,ngC/ind/hr,NA,NA,8,NA,NA,NA,5.94,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
3,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,IngestionRate,133,NA,NA,Maximum,ngC/ind/hr,NA,NA,12,NA,NA,NA,4.42,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
4,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,IngestionRate,175,NA,NA,Maximum,ngC/ind/hr,NA,NA,16,NA,NA,NA,3.88,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
5,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,ClearanceRate,0.93,NA,NA,Maximum,ml/ind/hr,NA,NA,4.5,NA,NA,NA,6.79,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
6,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,ClearanceRate,0.87,NA,NA,Maximum,ml/ind/hr,NA,NA,8,NA,NA,NA,5.94,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
7,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,ClearanceRate,1,NA,NA,Maximum,ml/ind/hr,NA,NA,12,NA,NA,NA,4.42,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
8,Durbin1992,https://doi.org/10.4319/lo.1992.37.2.0361,Durbin2014,https://doi.org/10.1594/PANGAEA.834765,Acartia hudsonica,Adult,Female,NA,NA,NA,ClearanceRate,0.97,NA,NA,Maximum,ml/ind/hr,NA,NA,16,NA,NA,NA,3.88,ug,Measured,NA,NA,NA,Thalassiosira consricta,40-3100,cells/ml,Bottle incubation,Feeding experiment,Narragansett Bay,41.600513,-71.349228,Pangaea,Extracted from website table,"Feeding experiment using cultures isolated from a station at Narragansett Bay (USA); exact geograpical position is estimated, collected from February-June 1984",NA
1,Durtz1998,https://doi.org/10.3354/meps175097,Dutz2014,https://doi.org/10.1594/PANGAEA.834799,Acartia clausi,Adult,Female,NA,NA,NA,IngestionRate,270,NA,NA,Maximum,ngC/ind/hr,NA,NA,15,NA,NA,NA,5,ug,NA,NA,NA,NA,Alexandrium lusitanicum; Rhodomonas baltica,200-1600,ugC/l,Bottle incubation,Feeding experiment,German Bight,54.215556,8.068056,Pangaea,Extracted from website table,Feeding experiment using cultures isolated from the German Bight (near Helgoland); collected in March 1996; exact geograpical position and date is estimated,NA
2,Durtz1998,https://doi.org/10.3354/meps175097,Dutz2014,https://doi.org/10.1594/PANGAEA.834799,Acartia clausi,Adult,Female,NA,NA,NA,ClearanceRate,0.624,NA,NA,Maximum,ml/ind/hr,NA,NA,15,NA,NA,NA,5,ug,NA,NA,NA,NA,Alexandrium lusitanicum; Rhodomonas baltica,200-1600,ugC/l,Bottle incubation,Feeding experiment,German Bight,54.215556,8.068056,Pangaea,Extracted from website table,Feeding experiment using cultures isolated from the German Bight (near Helgoland); collected in March 1996; exact geograpical position and date is estimated,NA
